"","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24"
"P01239",20.1054817468402,NA,19.014139195222,19.870921064836,19.6226703470437,19.6334535322117,20.0206290321695,19.6336789224513,20.3878428291704,NA,20.0972131010971,20.4819184111389,NA,19.9036024014573,19.1158927859968,20.1056540741643,19.8721694429164,20.1454079573432,20.6907796104533,19.5803905709682,20.5399128407619,20.5041165587359,20.4514862357556,20.7862260760067
"P01240",18.7058643057773,18.5394364419531,17.9594966834166,18.9024565207127,19.331779250422,18.8161281788261,19.2141737137794,19.0376558367476,19.3753117229556,19.125547602472,19.290680928675,19.6179595509117,18.6701614541507,19.3598000954105,18.8093358287817,18.3879299479445,19.3427347309217,NA,19.8151378152422,19.8269667688519,19.1542911174232,19.2059767036924,NA,18.8450928751991
"P01241",18.2020141620485,18.1283130389208,NA,19.2492548624299,NA,18.7827296335019,18.1520725112228,19.202527224632,18.7507490375835,18.233534901204,19.3754054156509,18.7698612497497,18.6739913073368,18.8862067206798,18.307279435525,NA,18.1494570393394,19.5805508528867,19.2161275140945,18.9850624746994,19.5385429415085,19.8381845595407,NA,19.7065377254135
"P01242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P01243",18.9710212226932,NA,18.8388815325443,18.4625250640638,19.1243190939268,18.9706590067266,18.9464516260595,19.4957787538939,NA,18.856796864613,19.3963003057091,18.7415026054569,18.5079438580524,19.0691975395639,18.921098105132,18.5072874300025,NA,19.1239900189328,19.3891685706586,18.9426767042551,19.9570289083431,19.3910079487261,19.6309452985282,18.2386771378756
"P01244",19.6694904089857,18.7789237151772,19.3470245883585,18.5976197471569,19.2474354031094,20.1077095511896,19.9318649948545,19.4972962237542,20.5691307576072,20.6694223894273,19.2863177211495,19.9215669848866,19.6880446709086,19.7602350554595,19.7741404733628,19.815257928723,NA,19.8634617633214,19.861582367275,20.9922499806364,20.4823149858749,20.6295802508315,20.4251729567709,20.4944679584183
"P01245",19.0847323533244,19.1571150163548,19.1995445716833,19.0579512792621,19.6455835290752,18.8697167766204,19.5157834295113,19.0420204891901,19.5471289270735,19.7461411954901,19.0880879924651,19.8124029440183,19.6068787537844,19.7424451758307,19.1341615322692,19.108703041248,19.4320250341243,20.1549108296876,19.7228203832522,19.9824855132857,20.3887525904427,19.9776894394898,20.0859157625102,19.8237350777839
"P01246",19.4419811368186,19.4327349836823,NA,19.5597312707845,19.786568276969,19.1004050280425,19.352960046763,19.38331286271,19.2557573797292,19.8296453384061,19.9295702416034,19.9604133384519,20.3515099603972,19.6550197187493,19.9169957997298,19.7707761761636,20.4261034772273,NA,19.8736526159976,20.5053482447802,20.1534960698245,20.1463914069423,19.7019578582331,20.1806060571727
"P01247",18.8815182075768,19.1694115472231,19.2708386451626,NA,19.3808035105725,19.0347551878157,19.5831733869306,19.0726204812034,19.6510311547179,19.5286098946038,19.865455072044,20.2294954166808,19.9710416233969,20.0000024475391,19.3003525692126,19.9702559962616,20.2854759820044,20.108236840756,19.9735629962725,19.424334307351,NA,20.6171933725132,20.3802485305162,20.3585192652049
"P01248",18.5724307003974,19.0438576264146,NA,18.1258475706774,18.9651034029047,18.6154257076371,19.1586027840903,18.5277706741836,19.2395791341783,19.4545042828393,18.6287610885727,NA,19.1667088358033,18.8150870528203,NA,NA,20.1281916949877,20.2878185772684,20.1179009222665,20.3559959939132,19.9897038229216,19.4889784527228,NA,19.5705275797032
"P01249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P01250",20.014294494523,NA,19.2477397287471,19.1876257781311,19.453336947326,19.341303746508,NA,19.8377806131173,NA,20.3116953144091,20.1744053793309,20.4708669117558,NA,21.7157135141214,21.9498599678985,21.4591230748357,NA,22.7011304543047,22.5053120548885,22.3769405118254,NA,NA,22.505047262141,22.8384258084885
"P01251",19.2666472762995,19.4268756513341,19.5874060509614,19.6066403891123,19.5190657249886,19.2603634833987,18.855531840423,19.6176192294653,20.0756275608136,19.7958836456878,19.8937945831231,19.1685090711391,19.9634537133718,18.9745634022934,19.8440272471884,17.0546305808996,20.199810218039,NA,20.2036266595728,19.8729784050203,20.3650332646038,NA,19.8111609767566,20.6979423044899
"P01252",19.2033650879642,20.2435840143503,19.9473479951184,NA,19.4871322352835,NA,20.1677467241535,19.9088127828958,20.5440869763401,19.9521230701876,20.6061021918531,20.7511895530598,20.0570380307126,19.3983993332189,19.9427614997786,19.5862663355053,NA,20.4851121067736,20.9904941988475,NA,20.2795438093945,20.9987273561873,NA,20.5011317893697
"P01253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P01254",18.355692822317,18.3062062830445,18.8350577200808,18.9488568007379,NA,19.6666828412467,19.2670568082441,19.3763501217181,NA,19.9571339203037,19.78699542342,20.0618376617499,20.261114839626,19.2989716865412,19.7979462744318,18.8000401559092,20.2076591984654,20.1559061304609,NA,19.71905744903,20.4581514417898,20.5923072061881,19.6923946964624,NA
"P01255",19.3142251035219,NA,18.8339708304122,NA,18.2012976174806,18.3674651443015,NA,19.7195895343666,19.8103428850678,20.1864347475195,19.9983348664094,19.7827513684675,19.4011804040294,19.58006277744,19.3647290203571,19.5745290657211,20.3577515687591,20.5113867944741,19.9420461636253,20.7056787655708,20.1069550569157,19.5258964689201,19.7096142657555,20.0242818592811
"P01256",20.271010414622,20.5510820739221,19.6194849834515,19.992058659098,19.8650097054559,NA,NA,19.617662034877,20.8215499865873,20.628333867544,NA,NA,20.090626157738,20.0702680689138,20.3970250315895,NA,20.9466379127444,NA,20.6281811115358,20.7292853632376,20.8957278113327,21.164805813943,21.0420572405054,20.9731630273753
"P01257",20.4721692894668,NA,NA,20.007468576125,NA,20.2624621029007,20.8279665955385,20.8683177025429,21.26719364472,21.1734391349566,20.8134538259545,20.5907873745135,NA,19.5727302780378,20.2897867094898,NA,21.7488340743683,20.523940467791,21.246122432685,20.9396456155704,21.126206791316,21.8286317745293,NA,20.9889240391156
"P01258",18.5383390225679,18.8753610668765,19.210024419437,18.935130511013,NA,19.5628759296765,18.2571316750009,19.2446145380877,19.8414612481276,19.1137975744652,20.0694988767559,19.7593329511772,19.9465280416761,NA,19.4775369822371,20.8768452298885,20.1839725134972,20.7428326586338,NA,20.8752573000269,21.4721957350545,NA,20.5598078681541,20.7999430209164
"P01259",20.2832677697862,20.2043678824367,20.0097411657468,20.1109431664353,20.0311373102845,19.7860961278093,20.2777288394978,19.3176190030153,20.4915323559369,20.8889342390767,20.2657867237245,20.4565606923859,NA,19.7444203069802,20.2439990548404,NA,NA,20.4326709879845,20.9624965577259,20.5112367048638,NA,20.5285910269305,21.4187881617038,20.7833624113969
"P01260",19.8498614264331,19.8102181341486,20.2139700520625,20.0464073547703,19.8658996826034,NA,18.3802967006424,20.5245249423416,20.3150583835108,20.5851310961557,NA,20.1623845952301,21.5909814216241,22.0739363355613,NA,21.7583194194927,22.5430516956626,NA,22.0161408811307,NA,22.8324830586374,22.4499227561988,NA,NA
"P01261",20.1794790474733,19.6996743633601,19.97579076733,19.2791202538816,19.6331005865974,20.1253346112409,19.6175415028986,20.1638319448477,20.3034138328584,NA,19.8999318751528,19.9904890109135,19.7033745569241,20.4587717280344,20.0651312422969,20.6081223093192,NA,NA,20.3769916125483,20.8216072520561,20.8114996671625,20.635359973585,NA,20.8031413276692
"P01262",19.3657030702173,19.4683791082788,18.923643413684,NA,20.3335238191399,20.1193995611657,20.0253215927222,20.1876944858463,NA,19.9840184654221,21.0290499293563,20.7692124006333,20.1945463468344,20.106842413039,20.6944780139702,20.7166021128599,21.4519958726055,20.7499580632928,NA,21.2974408210656,21.0242066640362,21.2037533949113,20.5024707806895,NA
"P01263",19.5146443316766,19.3289521320947,19.2608973335638,NA,19.9643021805644,19.7113656950616,19.4852132123607,19.8794652356319,19.1729866901277,19.9670912758797,20.4043552573642,20.4418135980306,19.6708845327481,19.9318608448679,19.0398160194205,19.9194112685449,21.2354234433955,19.9683086226079,NA,19.9511296811617,20.852668408122,20.8551272469569,20.8825524044805,20.237517643505
"P01264",18.8286409354263,18.4828440718177,19.3519957220634,19.1323191892933,19.2753293140959,19.7803088438739,19.1663662153107,19.5860474716446,19.7106491403701,20.2286461975459,19.9808701331144,19.4994053102301,20.1989878599364,NA,19.2163001489055,19.7382700477755,NA,NA,19.9442274511209,18.7659878280757,19.4768735835243,20.3034395518203,19.911498600064,20.4182834810535
"P01265",18.3825059412774,19.0054503150352,19.0294420508117,19.4921889212097,19.9599585959824,18.7236865215652,19.842876485641,19.6593926959488,20.0197724121887,NA,NA,NA,20.8865505921201,21.1343210987204,21.2244008522011,21.6306256272522,21.601326205244,21.5146915114712,21.8481353432173,NA,21.4318160606559,21.3435023307987,21.8976542707201,22.3443879627416
"P01266",19.7969439250594,20.0990451003265,20.4035671762706,20.1059562990859,18.5526568047167,19.1450303665574,19.8890648434302,NA,20.5479082862441,20.5182671267764,19.7051986073177,NA,20.054954318049,19.9701306988467,19.9904641028194,NA,20.1078581629013,20.6574792004052,21.0262993679416,20.5936608750288,NA,20.8102780891085,20.5007044416728,18.8305333845421
"P01267",18.4638633735031,18.7721852508186,18.9457082670721,18.6471735143148,19.2191236027259,19.1710750312289,18.8271289968075,19.0698450189849,19.5609237052738,19.7492005687424,NA,19.2476446095861,18.6753154654361,19.7104112834724,19.047786405746,18.9620704451056,19.4651760170612,19.6317776829297,19.5514000805343,20.0731317462845,19.7267060716672,19.3919002673684,19.0726925212109,19.8416132047387
"P01268",19.9862345429663,19.6026452801509,19.9207890763117,19.7120516393086,19.0939310171669,20.2148698664887,19.5087483555234,20.3772262575812,20.9135502407492,20.3609242034982,20.7299308696634,NA,20.0966486144295,20.6416023219752,20.3993055029821,19.8191836750648,20.5685260939402,20.8677483824326,20.7487240373669,20.9372604195662,20.3799537679266,21.1815218264619,20.5962696492147,20.3811715980365
"P01269",19.5356435656639,19.0690413922002,19.3235710107672,19.3098052002533,19.3770655395032,19.8664348379107,19.1759617644571,18.4109388207933,19.5537169951072,19.1460029028492,18.4701080182432,NA,20.1491552950136,20.4323157719395,20.1686165468389,19.9967867403211,NA,20.7517477914667,20.9339542097157,20.6435731351449,20.7300335173831,NA,20.4323145523338,19.7453376212121
"P01270",19.4198809916184,18.2974885801697,19.0571740363185,19.8827414556223,19.9333185808762,18.9333820086492,19.6967031719178,19.570936966018,20.3428895117298,20.0730703606453,19.521843057663,19.9697319102037,19.9511708496507,19.7037001070511,18.4400538860248,19.5606458288235,20.3427708706078,NA,19.4215789937917,20.0889918845701,20.4589687083707,NA,NA,NA
"P01271",19.7826493863592,19.9010731571694,19.8742179946816,19.5738571151077,19.9446494323455,19.7583853754546,19.6687467339231,17.6558357283736,19.8017337076868,19.7109984297096,NA,NA,NA,19.1885053039064,20.4002134722138,20.0016469433466,20.8708037102997,21.0165636357824,20.6119690516944,NA,20.8092490558883,20.484692932662,20.4658838491598,20.5085152330809
"P01272",NA,19.6501131667225,20.0268086098437,19.7383311185729,20.259893986988,NA,20.3420553751248,NA,19.894361920201,NA,20.7138403051156,20.7021051114405,NA,NA,NA,21.691820015796,21.5933030343191,21.293480011621,21.3999136496635,21.5273661030067,22.1645695716955,21.2889204559028,22.0583212963421,22.2058210680593
"P01273",19.897716028672,20.616506647262,20.0400108977774,NA,19.8658966574405,20.0195640145659,19.107909599103,20.5014961184368,21.0464849506709,20.6353809453568,NA,21.0688586122737,20.3350660688443,20.4946447633509,20.0611754526742,20.4354157559221,NA,20.6221043775263,21.1277292185812,NA,21.2152398398733,20.9780160579735,NA,20.9402581497293
"P01274",19.5171611139477,19.305122786291,18.649346885146,17.4879741595945,18.4599280791839,19.2777637169963,18.4761328142696,19.1813542987423,20.006383875324,19.9450704799647,20.1720777731022,19.7276247055591,19.2488744314892,18.7382772916414,19.1787411456721,19.3584954954145,20.1948958255569,20.5486238732181,NA,19.9645065097336,20.2520385039176,20.0887278050149,19.610428507387,19.9778480282114
"P01275",19.7122131826044,20.2269861128631,19.2107419430825,18.9691106189375,19.6667896825628,19.812113332723,20.2572131320408,18.9630877093455,19.9887522334194,20.3197321628951,19.9753345621677,20.6449586936908,19.6931117341579,NA,19.8002416473971,20.5701417922438,NA,NA,20.9549803169874,19.9933379451713,21.3530614476021,21.1279088473817,NA,20.0326426224791
"P01276",19.6022406576752,20.345385750224,19.7564502508439,19.0952489340427,NA,19.4841402324304,20.6204086337969,20.3738185176674,21.026195736954,NA,20.9446059461447,20.1209755861052,20.4478801990913,NA,19.9869278061165,NA,20.634740056143,20.6889752359623,NA,NA,21.3766376850909,20.3515694707142,21.1069785984937,NA
"P01277",NA,20.2110982392956,19.259428333096,20.2336682364784,19.5692133411746,19.9909876055534,19.8617714719533,19.5766023535527,20.2979415433735,20.2400703633082,20.4348248108353,20.5300116384719,NA,21.2780852599979,22.01244803643,21.8464790174336,21.6222297329585,NA,NA,22.5261737716814,21.4548068423067,22.676276963927,NA,22.5077872260606
"P01278",18.7915712618902,19.2859869207751,NA,19.4997380136108,19.4416329669098,19.8265598815668,20.1485926925452,19.9406738011681,20.4318793570595,19.9644139691055,20.1169500056043,NA,20.3007740084864,20.2519386340575,NA,20.2863730489164,20.6891006534438,20.1531382390645,NA,20.2953463528157,NA,20.5484366079628,20.897016793839,20.550184662911
"P01279",NA,NA,20.1139660908336,19.9660543170982,19.7402138756905,19.9024225965557,20.169463382133,19.7260464574148,20.847299599069,19.5272030071435,20.1483230357776,20.1276996449571,NA,20.3870386163068,19.9052476637926,20.1525087589738,20.5747104495997,NA,20.5501686593686,20.5333144524301,NA,21.1130049998441,20.7162844423742,20.5791559357494
"P01280",18.4901725723163,18.9819489623016,18.9557131042841,18.1561154878765,19.464603860487,19.4394137711147,18.4182146230296,19.4226477530365,19.4939135964863,18.8805337447916,19.0402354068325,19.8799375974798,20.6748440918221,20.4140618787019,20.3628491810959,20.3192920046299,20.7461892482163,20.9129534509005,20.9563651458026,20.8580632977382,21.0926332658961,21.2230287027048,21.0924863244342,21.4578008094892
"P01281",19.6600863944738,19.8964669489486,19.5487271281928,20.1545910542354,19.9280880537692,NA,19.649529703283,20.3048050524218,20.4285913646956,20.4085928352239,20.4207872061796,20.8973584621133,19.6908527643629,20.4177771959842,NA,NA,20.0659986931687,20.5076636433531,20.4245460604177,20.648148352706,NA,21.0105232843491,20.470632865196,20.6037328854041
"P01282",18.6813770684571,19.3796685526398,19.3924478947416,19.2957696151985,19.2285066805464,19.1533486739833,19.1095829447124,19.0192198046473,NA,19.9987372199753,19.6863720479,19.2588058086142,19.4796715351575,19.6957251951726,19.8067516267807,19.5451556495779,19.6308589274591,18.9873291000369,20.0612798449507,20.0136842425982,19.5621862986005,19.6433147656758,20.3617997173969,20.4518847386035
"P01283",19.7138052589444,19.5368529136304,19.9025674610002,18.0352615864704,20.6614456065162,20.5475347888917,19.2632850619956,NA,20.3019013975364,20.5190666423362,20.4240823209784,NA,20.1065598832665,20.2933500450412,NA,20.3739644863602,20.2233027503125,20.5661791082985,20.4694068679104,20.4810616623279,NA,20.9840287444685,20.7098478266158,20.6460621954712
"P01284",18.6846475113857,19.5169399284089,19.2532693496335,19.0930528956123,NA,19.915531145347,19.7595282022669,19.0739541133765,19.6323339090867,NA,20.042806598792,20.170605730143,19.9334694554038,NA,19.2949913097684,20.1667896550897,NA,20.7509912061984,19.6363237673966,21.0107785667449,NA,20.5198689099212,20.6122488950285,19.7652373585989
"P01285",18.566678252551,18.3691495371255,18.3269265409397,18.9241668688815,19.1393353735457,19.3127455216775,19.2021332969932,19.2396837361139,19.296897705686,19.7762287703754,19.3376527918055,18.8706127390412,18.7794839264358,18.8371582380118,18.9244778174311,18.9876883643216,18.5346728747658,19.6857984615586,19.1984491125763,19.4450825951103,18.3893234309601,20.2049224267904,19.9495517858523,19.2018067408266
"P01286",NA,NA,19.9963392766674,18.505412420907,20.2091572118519,19.4260966388706,19.2647449467465,20.2269131257627,20.5933109483218,19.802303928349,20.0923201488747,NA,19.984084874768,19.5607805786187,19.8345882700686,NA,20.0440532162119,20.6383190712886,20.6882915079803,20.2945950554282,19.4699548035746,NA,19.5374240146464,20.5630288001424
"P01287",19.7270647588662,19.6333060805009,NA,19.3339276018688,20.1704754818116,18.903300781105,19.9456221676764,NA,20.2149810187317,19.8155945937497,19.9386960836543,20.2346214125062,19.6905624614624,20.2082043417757,20.0253949061705,19.9266631591569,19.941130489689,20.1487473869565,NA,20.9389483731115,20.7141350761385,20.3735296380223,20.0615930783185,18.7784290367781
"P01288",18.8028864077934,18.2194283012963,18.4077362776361,19.0075480210537,18.5302767591848,19.2254777595056,18.7005617268283,19.219466924518,18.9888616897517,19.3493764473243,19.0395989803857,19.0662896517769,18.9230510421056,19.4199914970498,18.6862230409238,19.2718475291285,19.4117313823268,19.8906865055426,19.3820923594511,19.9189378819876,19.4705564094767,18.98882704606,NA,19.7396020482589
"P01289",19.3449090299714,NA,18.9309567003206,19.4876935174497,19.898380129148,19.8689296278392,19.4752446565364,18.9613848128312,20.1066632134926,20.3915755969929,NA,20.5634816190246,20.0190315013625,17.4694099286208,20.7900836281037,19.6632199845938,20.8223197478096,20.3420531650665,20.9125834643038,20.4148184150172,21.2715068883023,20.2933722492965,20.4046060729407,19.8995471673097
"P01290",19.7753519293806,20.4285105477794,19.2359750701375,19.7269758968212,19.7093656969468,20.5157116119274,19.9795357916684,20.462612845433,20.4629705956008,19.9047804213292,20.944461150596,NA,19.8691414395018,19.8925938606634,20.0962037437543,20.0614860010234,20.9354606874231,NA,NA,21.2210013937417,21.2280757718908,20.9286749692984,21.1486028184475,19.9882789937754
"P01291",18.5488018411719,19.3935889593281,18.9624082527878,18.342774060663,18.5736341449853,19.3212656711365,17.6378169360113,18.3421973153718,18.8682089979096,19.2615555864013,18.9818233639862,19.6386499743976,NA,19.1593625935671,19.5161602427897,18.5450686525483,19.9234333503155,19.5587418914225,19.8318242082529,19.6545897451735,19.7140722031144,19.3517686489518,19.6702810578452,19.8994703309237
"P01292",19.3885985635944,19.3657057225732,19.428256590047,19.7996269278304,20.1453530028746,18.7297662035384,19.8630928216114,19.4665113241483,20.4727074170547,20.4809898075308,20.2410277268556,19.9733994745705,19.9026500974769,NA,19.1382710791239,18.884507490205,20.0086844642197,NA,20.4634596260469,20.210515407979,20.4953583808834,20.7516154066836,NA,NA
"P01293",19.383378309891,19.1828471524924,20.0923336044376,19.6031541277524,19.8714494363976,19.9927882485761,19.8447416463391,20.234656021044,NA,20.8008532210709,20.5041585767092,NA,NA,20.5880675330866,19.9185558623755,20.6699314285353,21.2232324866937,20.2203995381086,20.8316086505527,NA,20.9154511556669,21.4314990914306,21.2682656710231,20.5590117177031
"P01294",19.1046940262875,19.230075145463,18.7419406261909,19.6770620752493,19.2611887477891,19.1596256476557,19.0721635183077,19.6494863335174,NA,19.566550139072,19.7372556019341,19.6963648319346,20.3805606291722,20.2393344650116,20.2921107295815,20.674507142593,21.383585060284,21.084304956664,20.3383847103789,NA,21.3116785200917,20.6199518410087,20.8484511553759,20.8895217700315
"P01295",19.8086860913627,19.909982223757,20.4388085962629,19.9058060048737,19.6892895522517,20.0358774902453,19.7852555646142,19.0629337839636,20.9974848379423,20.458534800455,21.0550537247473,20.2239687543168,20.119902488072,20.0962207386631,20.2040871463128,20.1948827765065,20.599123547124,20.79015243489,20.1310530626067,20.6179422406216,21.3229111502428,20.0531483359081,20.6524653386248,20.9082100440028
"P01296",19.535955696321,19.5000535327196,19.4583443394874,19.513909515049,19.6673802951921,19.7305586845965,18.9864768965929,19.8238277675232,20.0664986825823,NA,20.0711502760192,19.7449735997567,19.9419226844208,20.2966934593664,20.335005083311,20.3372340154999,20.9887455985757,20.1042194188854,19.8822129390255,20.4610428522937,20.8768641061317,20.9871631587702,20.2936538543492,NA
"P01297",19.915351659134,NA,19.3412896682168,19.7574853419778,20.0391646033066,20.2102904161234,19.9489913669592,20.0323572294676,20.2177299493394,20.0494368580756,20.1636152568046,20.2856410458569,19.1796356994298,19.6790076851175,20.1193634416014,NA,20.2550030094888,20.5587548029621,20.6788735598858,20.1302145956042,20.5942225691947,21.2297842888794,20.7793031074219,20.4527990399935
"P01298",19.3721375081739,18.8931670131811,NA,19.305019095624,19.1396879092345,19.3640242166018,19.2619950702426,19.4735369122243,19.9770026612274,19.5033881318796,19.8709698610648,19.0271193205925,NA,NA,19.5479008576583,19.6147030529543,20.3666661840415,19.6355498310433,20.3063469371393,19.6963607456274,NA,20.5500442679638,20.2599910245068,20.3081328744284
"P01299",NA,20.0436956732614,18.5987442364225,20.3038947298218,20.1656449297373,20.6287385118267,NA,20.0577645923481,20.2754003938433,20.5920089329475,20.2487627306047,20.8740136230544,19.5230613443146,19.6964967062296,20.7861746519054,NA,21.3087255590842,21.0052555494427,20.5716945234218,21.08453550642,20.3944311428099,20.0851817358593,20.302687238847,20.4891131718715
"P01300",19.4713515648809,20.1917771338605,19.3725643548453,19.8954634557778,19.7822869068672,19.8377520363447,19.6096440267436,20.4427512988673,20.83744064024,20.625400023228,20.0866630055482,20.1067754004227,19.684706062559,20.1516499807086,20.0413766711119,NA,20.0359209032239,20.8788452690535,20.2284470460146,20.5389891312598,20.8707026166652,20.5259998535495,21.4319298560079,20.7027560921864
"P01301",18.8611677673933,18.9608436687252,18.6329474397971,19.7862112176792,17.3481486769053,19.1853528039003,19.2642781118352,18.3124589083114,19.5004556453496,20.088662432017,19.8352902917235,NA,19.8603279049468,18.8388647828811,19.5409388596417,19.4689728354605,19.9603504810042,20.0538175245917,19.8000562168046,NA,20.2504074561062,20.0752823662818,19.5176527476219,19.8895538963079
"P01302",19.1837460647108,19.0213556194343,18.8149997400895,19.8652097006424,19.5977235669325,19.4788414039489,19.534595350868,18.8041828661835,20.0883494286106,19.8742158852098,19.7313525956836,19.7399771012165,19.9047989621158,19.4845524205165,19.7036397424715,19.7653355677985,20.2144330106076,20.0648291940287,19.6057087051725,20.3885064994858,20.2724474333376,20.4623692815546,20.3620658790921,20.0959333191728
"P01303",19.1973651721937,19.0507695313957,19.4479538112401,19.0753097888669,19.6367285831003,18.8010803756384,18.8540948320762,NA,19.9184133534766,20.1537809678387,19.8107061783092,NA,21.177464701276,21.7328602943994,21.8690504693046,20.501368029517,21.4852518642203,22.4671673138823,20.5441222545718,NA,NA,22.3712781284016,21.8242539754235,22.3688213922235
"P01304",20.1510212394414,19.6299541118228,20.0050974347998,20.0646817282249,19.8715697165877,20.088105148464,20.6439813391504,20.1500582977828,21.1187289862541,20.9121529060558,NA,20.4640855978401,20.8677142570304,21.1244862450438,NA,20.183332043467,20.920698838709,20.7980286179002,NA,21.4366700142661,NA,20.5551119567808,21.2026194467216,19.9488074117664
"P01305",17.8681969661913,18.1021599682755,18.8867932118423,NA,18.7169842103498,19.3125157181115,18.9501947055934,18.3456547892798,19.1697941158334,20.0252705686498,19.7677790123073,18.7632089637538,20.4059677863237,20.9548012648557,20.5712338999137,20.062755711756,19.9793041210259,21.2883649511966,21.5434815253926,21.0219556211292,21.3368407920412,21.3245827793572,20.3555015719207,20.7827184417992
"P01306",19.1338107135502,19.5069540976295,18.7996813670594,18.5001810587178,18.9412688900445,19.6144981358179,19.0462447015199,NA,20.0956227359171,20.3744844325943,19.6397224861302,19.9007462895601,18.4029897917787,19.4217334642784,19.8117383428221,19.3856652127531,20.0536658835492,NA,20.6114609158334,19.9515030645442,20.2533026124717,NA,20.5036573700405,20.0478607169698
"P01307",19.1618356988043,19.397605449492,19.7291615158339,18.8796118505723,19.3743006054651,19.9589751886843,19.5065104494866,19.5598306941624,19.270978738992,19.7744950913397,20.429832686129,19.6699230532162,NA,20.2715076280996,20.4322566470642,19.4525966408318,20.5590804192093,20.1697657753441,19.5064332122259,20.0719266060964,19.8013109405923,NA,20.1911116918316,20.1540405193686
"P01308",20.4559342765698,19.8635632036139,19.8962402420248,20.0148857301693,20.3871806508505,19.8720112500753,20.2399113881495,19.9650547711021,21.0645298830117,20.8675652580423,20.2409386618662,21.2981265826594,20.6152725718761,NA,19.6271309835767,19.9302440741536,20.5417262356881,20.7063659312428,20.2548745877542,21.5703188249018,20.6704256134627,21.1746605338081,21.3513529880311,20.9622935976954
"P01309",20.6292611590771,NA,NA,20.4525906598553,NA,19.8492678456083,20.5841868379127,20.503206876959,NA,20.6132793090094,21.1900913668189,NA,20.8994970562159,20.8023949700045,20.8457947975629,20.7456186208161,21.4156528316479,20.5476756711923,NA,21.0322521020628,20.8156930339333,21.3260336821175,21.5907430036298,19.8778474668886
"P01310",19.7954204580366,20.1102201634237,19.2453978682619,20.3391198581169,19.8970544869544,20.1323871002666,19.4811162761889,20.2332383846047,20.3383121315681,20.1974585460165,20.7350553205859,20.3018229169765,20.1386172107419,20.2884586603189,19.7285251218915,19.8912141553362,20.6356249042928,19.411511221067,20.3550561153503,NA,NA,20.4139132761343,20.8872253820449,20.0901572449173
"P01311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P01312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P01313",18.5687144342037,18.8672663269086,18.6840019472542,19.1152026867073,18.6472649353876,19.4364759968938,18.7573606242044,19.4289876231223,19.6771007538583,19.5417728977685,18.724487479265,19.6027750309806,16.6255551743596,15.9981799047424,16.6117480533095,16.8697250460309,16.6736353330464,17.3544752342906,15.8502649242971,16.3985664042094,16.6271596855038,16.8497004039323,17.0876818304387,17.1269736812114
"P01314",NA,19.8189105483332,20.7503912344782,20.5739818172881,20.2857911711171,19.849723487477,20.1050990357957,NA,NA,20.2451555759644,20.8218836311282,NA,22.4549177277431,NA,NA,22.5069629086384,NA,22.699731518212,22.9544404070041,22.7007532040452,22.8987130969666,NA,22.9013256287651,23.3119966458159
"P01315",NA,19.9509939351032,NA,19.7641055065429,19.8745156870878,20.0579238255249,20.0139848522904,18.61900067257,20.4202472779911,20.218622764543,20.7489639358196,20.6549973476248,20.1206340208445,20.4771048747174,NA,19.8031265240205,NA,20.9809766198305,21.090056010736,20.8734401036765,21.2169612862074,20.5964034323266,NA,19.5528629088268
"P01316",20.0391648438287,20.1111009899808,20.0647431240477,19.8697545895822,19.944169484408,20.2673113900019,19.5834999136595,20.0534675877382,20.8639300604344,20.6550033771935,20.8724182769292,20.939300401348,19.9389428660025,21.0359759421124,NA,20.6164073467844,21.1379080287232,21.3055050654644,21.5595477291947,20.7784883882295,NA,20.3908201475368,NA,20.8580056556264
"P01317",19.5331591444289,19.0309522714308,18.8460037194312,18.2578118518021,19.1082736055755,19.0749130650865,18.8994408868044,19.2905874152816,19.738593673736,18.9763630159524,20.0000958776085,19.0133418952999,19.4320890862494,19.7025792215198,19.8391789199701,18.7603328570655,19.9182383048449,NA,19.7925506771637,20.0926638301652,19.1593862523837,20.4967023989159,20.3059996273786,19.9330369381586
"P01318",NA,19.9296112727075,19.7800823833629,19.5639245927877,19.4398443419532,20.3808046425338,20.381620970276,20.1388516398407,NA,NA,20.691571791331,NA,20.6431827153691,20.0431446907529,19.865649579705,20.7779289698241,NA,20.1169845823953,20.5178249475071,20.9998224292223,20.8788626520329,21.3964102938938,21.2353040175326,21.1616998751732
