"","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24"
"P01220",18.402046470358,19.0214963352817,19.4370974288785,NA,NA,19.4822154296439,19.2485015371393,19.1909757811675,19.6340056617141,19.7353372875379,19.3444388053922,18.7757816981887,20.3331666662445,20.4197378538284,NA,20.7113823519445,21.2588231139581,20.9467331278706,20.7992269729305,20.4654554208177,20.8731196462877,NA,NA,20.7003956160215
"P01221",NA,NA,19.5864281696195,19.8581008407964,19.7053587174897,NA,NA,20.470967079215,20.9035159808812,20.5148577760546,20.4648229589553,20.8054509797297,19.8065602097854,19.9119538497513,23.5588353437737,20.5491152704332,20.4807027765722,20.6246111930372,20.8319655675301,20.4190899263606,21.1252875593435,20.5762979961497,20.833666111177,20.7292310293192
"P01222",19.6955064937181,NA,20.1062202852251,20.5420660393048,19.9402939206241,20.3532470291267,NA,NA,19.8026796926236,20.6051894178524,20.5331649148542,19.9056982263194,NA,NA,23.5783830456936,20.347120710794,21.0373074519121,20.9105437877633,21.0057005800477,21.0735460822455,20.9686737593061,21.0295795128567,NA,21.275717782662
"P01223",20.0716963945324,20.1654002838332,NA,19.2240829110368,20.4970828958903,19.8047868720936,19.4097923678396,19.992806706343,19.7752269056433,20.1092946581517,20.2259921939916,19.6674803366799,NA,20.8717989811175,23.6447290340765,20.1988871098798,20.9836002370239,21.1092305208192,20.9739829392947,20.5994996888621,20.3015628451918,20.0849923444643,NA,20.2601927821324
"P01224",19.4775973076523,19.3582831453851,20.6619187807059,19.9527626299255,20.5601621807542,NA,NA,20.3500215388148,NA,20.6247108996025,NA,NA,NA,19.6101994010881,23.42236751979,20.660088382817,21.163382896558,20.9641665224298,20.8814483512947,19.8261142692294,21.0001657767668,20.5386388065038,NA,20.7512236229375
"P01225",20.4260061834323,19.883543709515,19.4404897917282,19.5886394846487,20.2921090098772,20.2481308580576,20.0112649562226,20.0245483325976,20.655501145282,21.1227250364875,20.4713378254465,20.1330516885103,20.4150787893733,NA,NA,20.3688922691816,20.6087770606622,20.9710041310366,21.0401625091439,19.8253428593861,NA,21.0786330549104,20.3818156691594,20.9699291443575
"P01226",19.8126529222142,20.3209832987367,19.5731019552807,19.4355706277643,18.4675468031703,19.6096200032538,20.3884934385184,NA,20.4981418565031,20.312566205534,20.8717527909618,20.1267321713693,18.5032463842485,18.3848527493862,21.5421237203066,18.3855780354674,19.1555217098659,19.6377730018262,18.9008733186528,19.2124351924181,18.4592011937262,19.5649017550902,19.5858545246102,18.8297884590942
"P01227",NA,18.4861997668499,19.1684467167972,18.8196309708239,20.0533835074231,19.0192038804268,19.7413988967051,19.5937227467767,20.1713998205583,19.2136950233303,19.6864626102138,19.4726474723648,19.6639430710767,20.1255016983986,23.0347519365533,19.677983309285,19.2363264021042,20.4522555121554,19.9257216885477,19.9074815707841,19.2798288360398,20.5778350674779,20.1857125550093,20.432149916485
"P01228",20.1310075644242,19.2086609733533,19.3204468538679,19.4415950131097,19.2024454585331,20.1658396614237,19.5051867859429,19.3913838018486,20.3956225573404,18.6574811084055,20.1812905646727,20.4871067113744,19.0943707428052,18.822134875811,21.9560728524781,19.0655062779267,19.2964249667078,19.5019724821854,19.0728633108238,19.7193622554264,19.2938262699607,19.6815844145833,19.0020493909756,19.1906757829054
"P01229",18.53390613732,19.0427043365533,19.2321870310347,19.0196123696174,19.5842443069078,19.3091263270199,19.4409323290292,20.0515418957022,20.0057254989733,20.0487272922711,20.4356577905652,19.6325670375867,19.7388681957914,19.7181721299421,22.7516170471279,19.9995280590313,20.1289680590233,20.1211114481017,19.9911853144126,20.7003283501458,20.4757084942454,20.117424386547,19.7130945071755,20.3629368260372
"P01230",19.2294951768048,19.389285623114,NA,NA,19.4911362059094,19.5404302500386,19.3529066774079,19.4012339526201,18.7095440627254,19.9205763444688,20.2069254553639,19.7847554937953,21.3725530897706,NA,24.143813912912,20.2583896416695,20.8227422199866,20.6510175078968,NA,20.5679089481153,20.6128766538136,21.1492375842292,21.2729836286461,21.3847511816407
"P01231",19.8443429129587,19.326223982107,19.5727196980051,19.6070813870121,19.8580602265643,17.5677151026048,19.9113031524534,19.7280514058224,20.5216317683071,20.2579314797106,20.1991096405363,20.3098447481255,19.4230967546014,19.4628140760386,22.3640152998836,20.4136227194274,19.9437692751291,21.0033834817542,20.7418166809877,19.8302227856802,20.0167031035781,20.0130407973418,NA,20.7580515146855
"P01232",19.2459817665816,NA,19.5493306985931,19.1831664186016,19.9463679175607,19.7101616532825,NA,19.8794881025587,20.0317125997486,20.3021189509388,20.6627333790899,19.8086782929614,20.302505973358,19.7690406402108,23.336311934112,20.1305064070807,20.0615586080606,20.7325930296546,20.2323900751155,20.3207074805739,20.6756220366479,21.1253545545558,NA,20.1205033797054
"P01233",NA,19.9295531366794,NA,20.29823112432,20.064043382229,NA,20.3043144799438,19.7482512185675,20.368220452558,19.8227408651728,20.8508565783651,NA,20.492329818337,NA,22.9870291403209,20.6957771401053,20.6365207765835,20.6835738041803,20.9481891029815,NA,21.1320417991928,NA,20.7115383114879,NA
"P01234",19.4900898643731,19.4342800245122,18.9364709753963,18.7144111135071,19.7239063598473,19.6740397956231,19.0368718222965,19.5006176539901,NA,19.5363745740217,19.9224429341395,19.8462991224154,19.2611615243217,19.5669782493898,22.8471701614482,19.8657889754073,20.5324971261761,20.0561293497575,20.0983324959563,NA,20.6325746332739,20.4867373769574,NA,20.2182497140486
"P01235",18.8479302758012,18.53938575203,18.7993288579147,18.8686218348957,18.5888201660476,18.8537898695885,19.057594833982,18.9583751541928,NA,19.0875835516663,19.4936909788373,19.0354458186657,18.4360446200626,18.9669466057538,22.5343391027434,19.2534528387164,19.4469974386983,19.4162474190178,18.665317048494,19.2491575402517,19.1344844821464,19.5062367746833,16.8271885593513,19.4778354784062
"P01236",18.4258148295685,19.1099398485557,NA,19.6771582989961,18.6053078971418,NA,19.2841324221944,19.6840902800835,20.1743529074259,20.0904912272423,19.923265428474,20.4177027106282,20.208644455232,19.0941966192804,22.0637557113583,18.979683740318,19.814879386681,19.7650340443187,NA,20.9759639178946,20.7958202638139,NA,NA,21.1102051837158
"P01237",20.6050123308013,20.4879157364688,19.2401564700149,20.4532764924138,NA,20.3983581927104,NA,20.0948492553622,20.8531084776385,20.6777060222958,NA,20.7464190346858,20.2677536237329,20.6090854551727,23.8687999467838,NA,21.0413332483458,20.7199313377823,NA,NA,20.972632147969,20.6105242081299,20.6210279901713,21.2096783809752
"P01238",19.4582986736556,19.2466638736397,19.7682158323861,19.4831104104977,18.8130691178548,20.0426449704581,20.1573351150879,19.3584013553355,20.2828766694304,19.9623962430203,20.3750086865062,NA,19.8933084588929,19.7499248875982,23.22323874815,20.1941598751989,20.5150925203716,20.6519513770431,19.8702611184524,20.1259129357128,20.8011867297208,20.3975799872019,20.4278739925345,20.599956714347
"P01239",20.0076969584241,NA,20.6090663949402,20.0606833828707,19.885815570874,20.3378523321676,18.5722165312767,20.0163166003091,20.6713608855595,19.5897426638336,20.8869801729631,20.4739348644425,20.5940743947891,20.0078699792167,23.4696226416538,20.6850254934091,20.8870087938427,21.0323741265142,NA,NA,21.0271651433113,20.8717180656669,21.2543035908093,20.8441455437706
"P01240",18.7572845302286,19.8513423246782,19.6823719767809,NA,20.3982375017183,NA,20.0014102019078,20.3264996507467,20.5845634776678,19.8427568577809,20.6863003117735,20.5409192593342,19.9846026829389,20.1493878296781,23.1891823022159,19.428801511457,20.2369640347209,20.4750547432489,20.4420269496855,19.8439739404296,20.8436620499853,20.6744106267843,20.8883812440383,20.6429586818048
"P01241",19.1474202213339,19.5848544139222,20.2391802713733,19.9049743130974,20.0718501363997,NA,19.680998854379,NA,20.471116421232,20.4427015598063,20.8440881306787,20.7391291750245,NA,NA,NA,20.5388609671038,20.1243670923656,21.062894032748,21.1468913836508,20.6709276687149,20.8613379820541,19.8271340339404,20.503583020789,20.6414051685751
"P01242",19.417082563967,20.0002031095855,19.8256044418438,19.553001539536,20.284186098574,20.2071247539399,20.3035293780101,20.2234023936848,20.3674519889206,19.85331275084,20.1765138171208,20.628294397121,20.3749763161804,20.6794208439533,23.3836406952895,20.6363967375444,21.0086006941323,21.261947612363,21.0356642541349,21.5828979433864,21.7898477500102,20.8378866176115,NA,21.8411446921367
"P01243",18.5659752024303,19.3836921827844,NA,19.9336126303591,19.7340937943506,19.6875938274795,20.1452237783206,20.3082934555556,20.327074331834,20.7415192662501,20.8503617113791,20.7807798871066,20.5782368948883,19.6557071704032,23.1108339053496,NA,20.2654627922204,21.3241732289215,NA,20.2559140152763,20.6638665779535,20.5262671344399,20.3022158138076,20.7944852057662
"P01244",19.4760528884147,19.7876945117505,19.4019293402889,18.9866565689234,19.2636643174341,19.7559373856095,NA,19.3619779951431,NA,20.4263680412095,20.1487681443846,19.9045538548019,19.5011295284391,20.216130139859,23.0738446916082,18.8842080193854,20.2736913329342,19.8844684771795,NA,20.2354172694552,20.8231085335037,20.1913984876406,20.2180988694504,19.9190028158844
"P01245",19.2118902944074,18.7038778681535,19.3772110043714,18.7751286440751,18.8633861011242,19.0745577938614,19.3954192015579,18.8162329025829,19.6362979873147,19.6025951362198,19.4730852864671,19.9859182492561,20.1899401899603,19.4124336077819,23.2023233183631,19.9479319272371,20.9854311850951,20.7670155007655,20.4075890462051,19.9710350061804,20.6050327097185,20.9884531101695,NA,20.9909631699508
"P01246",19.9378533247998,19.4155164267658,19.8618762463283,19.0992021652545,19.9040748248416,NA,19.4064489526055,19.8692744738263,20.351329761003,20.1290723466452,20.8989297715818,20.4910143622223,19.9367080547398,20.3311365295041,22.2089854846701,20.1662306269503,20.1948437333089,19.9783077480901,19.0133202789549,NA,20.101842651363,20.6081865231547,20.649337614071,NA
"P01247",19.0486997248072,18.1226461279598,18.9349491738892,18.7594072703189,18.597968017559,18.1541729635705,18.6993171609172,18.3183637435941,19.313359112403,17.946041461068,19.0043098518969,18.6211071931555,19.6116769430891,19.1360732010124,22.1339449749754,19.0910949349242,19.1837961526472,19.7953161053395,19.6045379475536,18.7804125450318,NA,19.3991533809216,19.653059076758,19.6027236597666
"P01248",20.1936371057751,20.0681655342013,20.4306975302089,20.8349574503451,20.1973196448215,20.0546458066016,20.3566778198394,20.1953592431977,20.9381224771819,20.7172909017832,20.2755367646708,20.8393711628032,20.3062264935547,20.5831983302929,23.8812342986336,20.6118184445112,21.3798910938928,NA,NA,20.9800613666885,21.6609096234882,20.3703704944295,NA,21.0903634512221
"P01249",19.1780963323435,19.9198098811045,19.2490730229695,19.3756418699436,19.8690392265809,NA,19.5467114939404,19.9551697802068,19.7806301330457,19.8925362438839,20.4128011354733,NA,19.444665399321,19.6826806360441,23.6173391739521,19.3733001137357,NA,20.6716369859884,20.408695799585,NA,20.0578726937067,20.938269102073,20.1018223620846,19.9570502699128
"P01250",20.4352219522249,NA,19.9950552627567,NA,19.0723721563697,NA,19.9745261582386,20.5405183298957,19.4899284169406,20.7037836237656,19.9495231824327,20.7856579387048,NA,20.2434735945396,23.3436353786169,20.471643850566,20.6251744144395,20.5898778994366,NA,NA,20.6089427476351,20.735715743448,20.3741921023191,21.0073649072868
"P01251",18.4874756295822,18.1602174109476,18.2205199298246,17.9752898131204,18.0877000182766,18.0528922470713,17.9809730841959,18.0912890094001,19.0355647313702,19.1342890090473,18.3511288671136,18.8547235760116,18.0920366333093,18.5752263713229,21.3941431429443,18.0739383437543,18.7105749400375,19.2576645190865,19.1999020445541,18.9630637014883,19.1155995363134,18.6321296397874,19.0652732884438,18.9360571379322
"P01252",NA,19.4047499667975,19.589158302935,19.5103650143739,19.7368458942947,19.3652543003771,19.6269755941826,19.7107076605201,20.082216174764,20.2225780999669,NA,20.3080483632127,19.8929104362464,19.4658958347926,22.7844349938927,20.2789421010775,20.3358568117821,20.8538864418439,19.6562969667463,20.4018716391946,20.7148771748307,20.7912204335648,20.5562503984242,20.4886743729286
"P01253",19.5195230972479,20.653810060369,20.7660498867871,20.2169659745732,20.843448261134,19.4158010000805,20.3071359131797,20.9163711457467,NA,20.9900081229839,20.6064124170087,20.997860074869,20.9445437339029,20.4626494734348,NA,20.8222317225398,21.5369507113156,NA,NA,21.0031783484204,21.5929096929742,21.4448784263824,21.2820108629671,21.0828077777762
"P01254",19.0261614475461,20.2951942891889,19.7480180069951,NA,19.5877917446138,19.1898991259878,19.7238731926795,20.2874211669369,NA,19.9801447056854,20.3482664867617,20.8764009532886,19.9535147168661,19.8944297284661,23.1915722942572,19.3704233635525,20.8353190726356,20.8114715406036,20.3712427112233,20.755377183395,20.9298458874159,20.8951061361333,20.8887668009906,20.9208079536407
"P01255",19.5650369008995,18.9893120004249,19.2818713634036,18.5844501252209,18.8146993147229,19.6208476892505,19.6670594890685,19.4216076062986,19.7366311040756,20.2583375617737,20.0396449705884,20.038786373005,19.7116729357619,19.4623142240175,22.4720682814131,19.8498223173316,19.7440820854479,20.0069578311527,20.0589662751034,19.5891108708602,20.4956310676637,20.3946731696512,20.494932481633,20.239130923893
"P01256",NA,19.1613439369203,20.1369452076059,19.8854501207788,19.9722083793549,19.7771979956173,19.5305665140096,19.9047159674679,20.3506002031119,20.6802934561128,20.3263853581526,18.2379267491517,20.2986489852441,19.8300271429593,22.7677627462237,20.2767038611399,20.8339899101342,20.4292536106688,NA,20.7088717226847,21.0299827884064,20.803230762612,20.892392045726,20.6665558633914
"P01257",19.9071636240962,19.8662613283536,19.4041201813842,19.703737612061,NA,20.3071483924426,20.2391965752669,18.6208182956044,20.2948680771611,20.2084340748737,20.0199867878149,19.9771505494415,20.4757174013112,19.903746657428,23.4397140789386,20.2358270601094,NA,21.0933307058598,NA,20.5872358006805,20.9259116779947,19.8705037979624,20.3009272030268,20.5914801792046
"P01258",20.0161124376896,20.4694148147122,NA,19.966279721899,19.9037036800916,19.762691007205,19.8925236567042,20.073122662015,20.2548093633267,19.7614586067126,20.8084169535448,20.4051964576797,19.1033160005477,NA,23.606142555589,20.4248562678427,20.6076644628762,20.996794750067,20.7532543426425,20.005988232925,20.7205484077546,NA,20.6251028195357,20.5598772515123
"P01259",19.6713605550364,19.35961901541,NA,18.9124954165072,18.4942636899115,19.2054474587488,19.3172533919785,18.5757361268784,20.482104769773,19.7253788612069,19.8828693946697,NA,19.369383855021,19.2138316557064,22.4374251332463,19.0753570106682,19.5877686430807,19.7597345537715,19.6647922712769,20.2028097170961,20.1518969398928,20.1695837433151,20.1872093057939,20.3485095698872
"P01260",19.1927272298374,18.8993730343141,18.6285735953844,18.7129230082739,19.2814516194936,18.613637504689,18.5627391611318,18.9091408871667,19.4693741360207,19.8628108361006,19.9331872132796,NA,19.671162751477,19.2393559907866,22.4704798623292,18.6453046444594,20.2030879136967,NA,NA,20.3342081364512,19.240543590311,19.9637776857398,20.2674102587473,19.4537740190572
"P01261",NA,20.0365424527885,20.0272927324162,19.2410234521726,20.026900122875,NA,19.4528178741224,20.3738664996037,20.117852904167,NA,20.5266241482612,20.3378223284855,19.7691406157413,19.9345272611413,22.8440808143298,NA,NA,20.1254779726907,20.3075714238856,21.0383094830929,20.8941547148763,20.8787836356733,NA,20.6798019696277
"P01262",20.0831073322848,19.4523043246068,19.0866753279651,19.5151623453018,19.885982316323,NA,NA,19.7941385445991,19.5694209741466,20.6542538624527,19.470147808509,20.1935478207715,20.109792446096,20.0427450455502,23.3685861291339,20.1236874321422,20.2222527778711,20.4308956937383,20.6281277141944,20.55461652499,NA,20.4817952727944,20.4013302058835,20.9311373560965
"P01263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P01264",19.6023423455243,19.0173595441467,19.7859576153969,NA,19.3072435178865,NA,NA,19.1162887172915,19.6023222245863,19.5741391073344,20.3005857089379,19.6927190912297,20.39111109755,20.5099725173654,24.2755512934614,NA,21.6969481480742,20.8179284271875,21.3647927061206,20.9845511864464,22.2245112342003,21.9264697100431,NA,NA
"P01265",19.5906358327829,19.7606892366156,19.6395973386435,19.9570059544269,19.7517629039008,19.7498451196699,20.1037700873039,20.0411220466794,20.7589919607652,20.4298875770307,NA,20.6591672474007,20.6618594178363,20.0541833739042,23.624184089681,NA,20.5956112084619,20.4960153773352,19.5489459029664,21.0724589209766,21.1593143790771,20.6200132276178,NA,20.8105122420034
"P01266",19.6648037923434,NA,19.442075141365,20.1013868701285,NA,19.3562658354127,19.3726303875113,19.8963492044441,19.8396506537416,20.0801047247946,NA,20.4187781097971,19.7062652764386,20.0632070770655,22.7068468221628,20.0342501275011,20.746432161662,20.4947800059482,21.0710783909475,20.7796649877291,20.4435679260907,21.1090196189473,19.9713720705241,20.2425394878475
"P01267",19.5516108337799,NA,18.7010596123252,19.6687978204094,NA,19.6189351228879,NA,19.5567661991398,19.789537696292,19.419958306871,19.1973572220538,19.4063781542597,19.5664524421463,19.8945360534125,22.1750868067946,19.8558842427644,19.9833623391007,19.9446952838295,20.1030054003608,19.6047282264704,19.9937944476085,20.5121313805312,20.0469685277363,20.5878028032805
"P01268",19.6507436462739,19.8758169938485,19.3811231096435,20.0340021385439,19.5496536739435,NA,19.3338724931448,19.9523198236772,20.0563132043994,20.117810107266,20.0450637079801,20.294395437532,20.3573546273717,NA,22.3563990031413,19.6876248149433,21.0299186175613,NA,20.2832795055779,20.5238938951907,20.4697634174316,20.9241817235331,20.9610080661697,20.323027149335
"P01269",19.2606851523553,19.8442037519562,19.8981609150661,19.6502784624666,NA,20.3587134756699,19.6874335467834,20.0059728615659,20.4677553747223,20.1831485521413,20.1270210356851,19.9412841461146,20.0584003570016,20.6389085955224,23.5779032479491,NA,NA,NA,20.7721247211373,NA,21.1058924845408,20.6840237907677,20.8012684930524,20.8831559231018
"P01270",NA,NA,19.2845457778724,20.19659419008,19.5000884423581,19.8656474487987,19.7991521617343,NA,19.6037091442135,20.5331831261491,20.4038377305475,20.6722716491543,20.1706154892078,20.3936731766932,NA,18.9669701054558,20.6829972735618,20.7629169822688,20.6347383951121,20.5293673405272,20.1615169570868,20.5744928459515,20.385532697922,20.2024530089557
"P01271",19.664446165333,20.3860862514447,NA,19.8419109364238,19.4041745233669,19.9280107276869,19.5479441266148,NA,20.5728593372144,20.6895341257435,20.3594540535109,20.8797044557495,20.9634138976985,20.6047542381944,24.2505913851105,NA,21.3976330597293,21.1444040520608,22.1807972020864,22.0173589721106,21.7929313736538,21.46803838579,NA,NA
"P01272",19.5376168736017,19.2228357164504,19.0083245149525,19.1127782349211,19.6466387024036,19.476644423949,19.0624411234546,18.9095514994988,NA,NA,20.0230347835562,19.915582709752,19.5529705659095,19.6630697268435,23.4255900193058,19.5689353077359,20.3264598380426,19.8868737323827,19.7016645634496,NA,19.0742953555258,20.1526743397982,20.8132430287186,20.6257136031948
"P01273",19.7992744607901,NA,19.5230908337318,20.1489950839792,20.1619266711769,19.8169011606419,19.705468454835,NA,20.3398079863691,19.8296058394459,20.7312530144344,20.5768979849606,NA,20.1561586083812,22.6335348796387,20.6423604086104,20.6537334250343,20.9243687976888,20.3410898425059,20.1878312068746,20.4168667159729,NA,NA,20.4773407557193
"P01274",20.3487732008981,20.1509836646357,NA,19.6585678808482,20.3227949186911,20.5408700035969,20.4165351225761,19.7693071417624,20.4348291832701,20.0235320515315,21.2668027049667,20.1827662060649,NA,20.7180657551308,23.4303778190025,20.7684714607705,20.4042599817067,20.610774374239,21.1405311375988,20.4138010744121,20.8903969346731,20.3177216292881,NA,NA
"P01275",NA,18.1514451160405,19.1470334301495,19.9561282111218,19.8616664744808,20.0672797268314,19.5397926137503,20.0197409891697,20.5582956865366,19.9698036864858,20.4935786320352,NA,20.8398208077407,19.6851286214881,NA,19.9247650585968,NA,20.2940854105736,20.0542215512518,20.6467593337866,20.2634053673828,20.9654547887901,21.1747438232388,20.7302833100832
"P01276",18.4928996745141,19.9005595147544,19.6051303789906,18.8853782252923,NA,19.6692783708721,20.3126433676512,NA,19.8418814376735,20.5610595964355,20.1750289087271,20.4237560172665,19.2660594140152,19.9806668208472,23.1788945117046,19.9035025080402,20.1551890716043,19.8412659430977,20.008819909194,19.8993037279448,NA,20.4048133112191,20.5815781027192,20.0785201906488
"P01277",19.939343065138,19.8929978462673,NA,20.0622998953805,19.7684501637407,20.0920103574006,19.6259566016137,19.8155115002452,NA,20.3014028844258,20.2070511616299,20.362926163562,19.5746927047955,NA,23.1989633565914,20.3034841319106,20.4703016507636,20.5025598831794,NA,18.8298214212253,20.6045039072985,20.5308784453528,20.9548801023484,20.2073061547381
"P01278",19.6657299815175,19.7637699826896,NA,19.4712273515762,19.9384628184332,NA,19.73743448165,NA,20.0101217425441,20.2072035495179,19.8012940424,NA,NA,21.350589583162,24.4998048741917,NA,NA,NA,22.3467878331242,22.0058938111477,NA,22.2373499530462,NA,22.0465449179876
"P01279",NA,19.802622334216,20.132171675455,19.5561098968437,20.3702237209747,19.8655285786768,19.1699253390764,20.4602691854546,19.5688909248278,20.8183242338511,NA,20.6692298698913,20.6742846077153,19.8861921649891,23.73319514798,20.9710528027166,21.0912671334849,21.3129674178401,20.7054824835516,20.6089082467187,20.8033317331714,21.0059759085805,20.8454533104413,20.7086021213473
"P01280",19.0597731782322,18.8978241373864,19.3420709596382,18.6850146796922,18.0209866101313,19.1801292951022,NA,19.0149485268679,17.9487068307574,19.1353954162229,19.3087796171658,19.5948413611581,NA,18.5683371898637,22.1379263527901,18.89236353272,19.7184047272709,19.7824821757174,19.3918023437375,19.3190435631122,20.048283815138,19.5316972436975,19.8867109509589,19.8205883554935
"P01281",19.9668840930023,19.9781512506234,20.3037554483304,20.1125012517092,NA,20.513765500336,19.8801275126809,20.050960005571,20.4908599447658,20.2856061450023,21.1860638963462,20.9366291054313,21.4173005785313,NA,24.5363875902105,20.8341583251169,21.3299719978461,21.8164439538235,21.6401765421118,22.0168805382316,22.3799154211654,21.9914973227956,NA,NA
"P01282",19.6198156451467,20.1537138479594,20.342142786062,20.6052374806841,19.9356656054348,20.0378416260636,20.0749589966212,NA,20.9523626827573,21.2891504830624,20.6928559745801,20.2223548839828,20.6104614546721,19.7241554506061,NA,NA,NA,20.5900746544173,20.7774963342605,20.6765167699179,20.4923826636872,21.596708143947,21.1825202754691,20.0669047865952
"P01283",19.1255754829056,19.4857202250422,19.7312118181101,19.0671957186606,19.2464188756846,18.9904131590221,18.106330739272,19.8393175667482,20.2594718721245,20.0508837077791,19.7793804926079,20.0702446805791,19.9908063187499,19.6560596833887,22.9085154230114,20.3878366109283,20.3234553950529,20.515188281091,NA,20.6386690520969,20.5879913569344,20.6087463520602,NA,20.6985963006648
"P01284",19.7390027559487,19.8602115448705,19.7544122700472,19.4092426915894,20.4392132043726,19.6974951719397,NA,19.778796581484,20.3722900147794,NA,NA,20.4013034267774,20.995089526255,21.0753386946549,NA,20.9351678498866,21.4074424048619,21.5175200363476,21.7106803579252,21.2133214402897,NA,21.4452094574788,21.8397061387357,NA
"P01285",19.7890539214586,19.4008056601351,19.6829788922024,19.6894834731255,19.9489134881354,19.4338187417117,NA,20.0927877483486,20.0981405199066,19.8334466089989,19.9750709539229,19.9059587173105,19.8743722016419,19.746373910021,23.034166311288,18.9692852347744,20.2974349013645,20.7475217936664,20.1484419031343,19.6762204961111,20.2085970857559,NA,20.4779740259567,20.7286954325169
"P01286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P01287",18.9806784761885,19.150748264838,19.1565333254215,18.793673766351,19.201761060307,19.4019332817975,19.7592741363699,19.293625320088,NA,20.0425997497911,19.8930850489492,19.4968091790852,21.6828571529926,NA,25.225661636072,21.8579964166355,22.5549250734208,22.591589034575,22.5773711237712,21.8737851501081,22.8397095913255,22.1459287484419,22.4703333157495,22.4213869990693
"P01288",20.1738524409941,20.0832577149287,19.4842586668883,20.0600444998561,20.4409519549109,20.5493409450375,19.7975958258413,20.5603774231214,21.2733802893467,NA,21.1621694830914,21.4743129994701,20.3051872840299,20.2998089406551,24.1908734732644,20.688485569188,20.5057237678839,21.5599206014753,21.2028326753638,20.8316927520976,21.0860850813498,21.3424654885422,21.3577582715147,20.9781574086403
"P01289",NA,19.343347453675,19.917451295018,19.6383852960624,19.1086188984609,19.7954682603801,NA,19.0715099353064,19.7004724013154,19.9701255786968,19.9562240634696,20.3105726713791,19.8035051154359,19.1219910942247,22.7612750868639,20.0199957481062,20.3173005361715,20.2678439519936,20.8150871508362,20.066343999323,20.5661755101698,20.0359145514113,19.6250443414304,19.5626153138484
"P01290",19.0671264366078,19.2018246820943,18.911714675092,NA,18.7796996645488,18.2916820189407,18.8100679589812,18.9156632321016,19.2512605664681,19.3731210040841,19.574532873082,19.6076801795153,20.5361856951683,NA,24.0462389791904,20.5286262079606,20.3308491994363,21.3683762607186,NA,20.742533778996,21.1986454926177,NA,21.3616733201829,20.9035226441299
"P01291",19.3134578609442,19.3612323463444,19.2475636776118,19.435602076082,19.7061796674144,19.997488019132,NA,19.7767749045942,19.5692608839547,20.0576816549172,19.9057731097128,20.1283789770894,NA,19.128657713984,23.1707687639861,20.0521294570327,20.2453266020147,20.2508225033664,20.5424980676217,20.5628370054213,20.5778336806476,20.2895264726838,20.9136728177868,20.5362867902979
"P01292",19.1939274792552,18.8783035721451,19.0039754617208,18.7057081960541,19.1889056979791,17.926733327393,18.6932624789989,18.3708977503106,19.1562219729055,19.6112606622044,19.2852508917588,19.0205533802936,19.6446698304266,20.8348180931294,23.1089417625148,21.0640352807979,20.792360070943,20.9828615733918,NA,21.058983256855,19.6149473875701,21.0230622110589,20.501012338672,NA
"P01293",18.4066920732247,19.801381614409,19.6262512552652,19.916993844999,20.5547766686463,NA,20.8385965539304,19.7646524033915,20.589315937802,20.5931363186648,NA,21.2790775985314,19.474650123897,20.4485230178357,NA,19.6202242807699,20.7935731385321,21.1710973818724,20.4005615658181,21.1753729785328,20.4076212855548,20.7153759076532,20.4407681300909,20.8576556257691
"P01294",17.6015721757234,17.0076463316852,16.7941277122721,17.1379735686455,17.3284819550772,16.2733373059178,17.1659262490166,16.8129255186452,17.5941362181924,17.0292686061778,17.5085274415783,17.8969815653389,17.3486132062617,17.8914318706729,20.7371594362815,17.6508534202926,18.0602209307936,17.8553485675001,18.2872475467187,17.9062871879947,18.1381238187027,18.0214767343529,18.2838842419353,18.2346540977528
"P01295",18.4698676447422,18.871080990778,16.9133453775027,19.6629269894601,19.1940249603904,19.7815634465583,19.3824407704873,19.3876179545964,19.5190465054697,20.4347223364677,19.3829183536699,19.9150764105265,19.4663824182677,19.9053528730167,23.0662748703891,19.6383040860772,20.3883547506697,20.5016969374273,20.2014123250017,20.7114790909291,19.4382341382223,20.5456369227495,20.3373837793723,19.8610795660318
"P01296",19.3828744107893,19.4115390861008,19.6466374312126,19.2710175456965,19.507823893978,19.3904170637038,19.7493893255494,19.4751765358815,19.5302907965118,20.1895581133763,19.5562298623932,19.6045710556813,18.7552881109158,20.0929550935613,21.9397792040899,19.8432889866697,20.3721437440939,20.1608710152669,NA,20.7951131805913,20.4064136705186,20.4371487935525,20.1605703436151,20.3157871662271
"P01297",18.6530688967395,19.0624963586686,NA,18.7723102977687,19.0497060779172,NA,19.1448718060498,19.0966077641876,18.9115503208914,19.3070320549695,19.9280344030749,19.9362534657992,19.4368785424945,20.4612040738625,23.5811025354759,20.5045344922091,21.3060896731095,20.3457198685467,21.2357447225229,20.2889627310901,20.9548760558896,20.1517372995534,21.3858525080797,NA
